ROUTECODE,ROUTENAME,STOP_TYPE,STOP_DES,CLASSIFICA,X,Y
DYA6,MAMRE (PARADISE RD) to MONTAGUE GARDENS,FIRST,On Silverstream Road 1st after Dassenberg,Stop,18.4836657819875,-33.5205577879367
DYA6,MAMRE (PARADISE RD) to MONTAGUE GARDENS,LAST,On Montague Drive 3rd after Drill,Stop,18.5205455460935,-33.8774545529119
DYB7,CAMBRIDGE to MAMRE (PARADISE RD),FIRST,On Koeberg Road 1st after Loxton,Stop,18.4959375270786,-33.882413968573
DYB7,CAMBRIDGE to MAMRE (PARADISE RD),LAST,On Silverstream Road after Poiet,Stop,18.4825685769808,-33.5204360029073
DYC2,NDABENI to MAMRE,FIRST,On Old Mill Road after Inyoni,Stop,18.5008613886727,-33.93153143916
DYC2,NDABENI to MAMRE,LAST,On Silverstream Road after Poiet,Stop,18.4825685769808,-33.5204360029073
DYD4,PELLA to CITY,FIRST,On Pella Road after Pine,Stop,18.5207331099927,-33.5388467001004
DYD4,PELLA to CITY,LAST,Golden Acre,Station,18.4248896815304,-33.9240870180641
DYE6,MAMRE (PARADISE RD) to CITY,FIRST,On Silverstream Road 1st after Dassenberg,Stop,18.4836657819875,-33.5205577879367
DYE6,MAMRE (PARADISE RD) to CITY,LAST,Golden Acre,Station,18.4248896815304,-33.9240870180641
DYE7,CITY GOLDEN ACRE D LANE to MAMRE (PARADISE RD),FIRST,Golden Acre,Station,18.4248896815304,-33.9240870180641
DYE7,CITY GOLDEN ACRE D LANE to MAMRE (PARADISE RD),LAST,On Silverstream Road after Poiet,Stop,18.4825685769808,-33.5204360029073
DYF4,KILLARNEY to MAMRE (PARADISE RD),FIRST,Killarney,Station,18.525361880339,-33.8333067217032
DYF4,KILLARNEY to MAMRE (PARADISE RD),LAST,On Silverstream Road after Poiet,Stop,18.4825685769808,-33.5204360029073
DYF8,MAMRE (PARADISE RD) to CITY,FIRST,On Silverstream Road 1st after Dassenberg,Stop,18.4836657819875,-33.5205577879367
DYF8,MAMRE (PARADISE RD) to CITY,LAST,Golden Acre,Station,18.4248896815304,-33.9240870180641
DYG4,SAXONSEA to BELLVILLE,FIRST,On Montreal Drive after Charel Uys,Stop,18.4930207609549,-33.5498889404423
DYG4,SAXONSEA to BELLVILLE,LAST,Bellville,Station,18.6298174453258,-33.9058781585298
DYH4,MAMRE (PARADISE RD) to CITY,FIRST,On Silverstream Road 1st after Dassenberg,Stop,18.4836657819875,-33.5205577879367
DYH4,MAMRE (PARADISE RD) to CITY,LAST,Golden Acre,Station,18.4248896815304,-33.9240870180641
DYH5,MAMRE (PARADISE RD) to NDABENI,FIRST,On Silverstream Road 1st after Dassenberg,Stop,18.4836657819875,-33.5205577879367
DYH5,MAMRE (PARADISE RD) to NDABENI,LAST,On Berkley Road after Cambridge,Stop,18.4829069713967,-33.9280766224509
DYH6,MAMRE (PARADISE RD) to EPPING IND,FIRST,On Silverstream Road 1st after Dassenberg,Stop,18.4836657819875,-33.5205577879367
DYH6,MAMRE (PARADISE RD) to EPPING IND,LAST,On Gunners Circle 4th after Moody,Stop,18.5374906979427,-33.9280322865352
DYH7,EPPING IND to MAMRE (PARADISE RD),FIRST,On Benbow Avenue after Epping Industrial,Stop,18.536286655195,-33.9306872725146
DYH7,EPPING IND to MAMRE (PARADISE RD),LAST,On Silverstream Road after Poiet,Stop,18.4825685769808,-33.5204360029073
DYI1,TOLLGATE STOP 69 to MAMRE (PARADISE RD),FIRST,On Victoria Road after Page,Stop,18.4445012187626,-33.9283330781066
DYI1,TOLLGATE STOP 69 to MAMRE (PARADISE RD),LAST,On Silverstream Road after Poiet,Stop,18.4825685769808,-33.5204360029073
DYI2,MAMRE (PARADISE RD) to CITY,FIRST,On Silverstream Road 1st after Dassenberg,Stop,18.4836657819875,-33.5205577879367
DYI2,MAMRE (PARADISE RD) to CITY,LAST,Golden Acre,Station,18.4248896815304,-33.9240870180641
DYI3,TOLLGATE STOP 69 to MAMRE (PARADISE RD),FIRST,On Victoria Road after Page,Stop,18.4445012187626,-33.9283330781066
DYI3,TOLLGATE STOP 69 to MAMRE (PARADISE RD),LAST,On Silverstream Road after Poiet,Stop,18.4825685769808,-33.5204360029073
DYI6,MAMRE (PARADISE RD) to CITY,FIRST,On Silverstream Road 1st after Dassenberg,Stop,18.4836657819875,-33.5205577879367
DYI6,MAMRE (PARADISE RD) to CITY,LAST,Golden Acre,Station,18.4248896815304,-33.9240870180641
DZA2,BELLVILLE B LANE to BLAAUWBERG,FIRST,Bellville,Station,18.6298174453258,-33.9058781585298
DZA2,BELLVILLE B LANE to BLAAUWBERG,LAST,On Blaauwberg Road 2nd after Popham,Stop,18.484887006019,-33.823587932711
DZA3,CITY GOLDEN ACRE D LANE to WESBANK PARKING,FIRST,Golden Acre,Station,18.4248896815304,-33.9240870180641
DZA3,CITY GOLDEN ACRE D LANE to WESBANK PARKING,LAST,On Potsdam Road after Stables,Stop,18.5417204866926,-33.8105234206611
DZA4,KILLARNEY to DURBANVILLE,FIRST,Killarney,Station,18.525361880339,-33.8333067217032
DZA4,KILLARNEY to DURBANVILLE,LAST,Durbanville,Station,18.6515231852988,-33.8273989225887
DZA5,DURBANVILLE to KILLARNEY,FIRST,Durbanville,Station,18.6515231852988,-33.8273989225887
DZA5,DURBANVILLE to KILLARNEY,LAST,Killarney,Station,18.525361880339,-33.8333067217032
DZA6,WESBANK PARKING to CITY,FIRST,On Old Malmesbury Road after Darling,Stop,18.6867823521344,-33.4881582910354
DZA6,WESBANK PARKING to CITY,LAST,Golden Acre,Station,18.4248896815304,-33.9240870180641
DZA7,BLAAUWBERG to BELLVILLE,FIRST,On Otto du Plessis Drive 1st after Beach Estate,Stop,18.4580646493365,-33.7895478750064
DZA7,BLAAUWBERG to BELLVILLE,LAST,Bellville,Station,18.6298174453258,-33.9058781585298
DZA8,BELLVILLE B LANE to KILLARNEY,FIRST,Bellville,Station,18.6298174453258,-33.9058781585298
DZA8,BELLVILLE B LANE to KILLARNEY,LAST,Killarney,Station,18.525361880339,-33.8333067217032
DZA9,KILLARNEY to BELLVILLE,FIRST,Killarney,Station,18.525361880339,-33.8333067217032
DZA9,KILLARNEY to BELLVILLE,LAST,Bellville,Station,18.6298174453258,-33.9058781585298
DZB0,CHATSWORTH to TYGERBERG HOSP,FIRST,Durbanville,Station,18.6515231852988,-33.8273989225887
DZB0,CHATSWORTH to TYGERBERG HOSP,LAST,Tygerberg Hospital 1,Stop,18.6113481290957,-33.9134482706897
DZB4,TYGERBERG HOSP to CHATSWORTH,FIRST,On Industrial Ring Road after Kingston,Stop,18.6132590135302,-33.9165195078498
DZB4,TYGERBERG HOSP to CHATSWORTH,LAST,On Riverlands Drive after Arend,Stop,18.5964524202255,-33.5250157201402
DZB5,CITY GOLDEN ACRE D LANE to MALMESBURY,FIRST,Golden Acre,Station,18.4248896815304,-33.9240870180641
DZB5,CITY GOLDEN ACRE D LANE to MALMESBURY,LAST,On Kalbaskraal Road after Eikehout,Stop,18.6447363815649,-33.5712799812768
DZB7,MALMESBURY to CITY,FIRST,On Old Malmesbury Road after Darling,Stop,18.6867823521344,-33.4881582910354
DZB7,MALMESBURY to CITY,LAST,Golden Acre,Station,18.4248896815304,-33.9240870180641
DZB8,MALMESBURY to CITY,FIRST,On Old Malmesbury Road after Darling,Stop,18.6867823521344,-33.4881582910354
DZB8,MALMESBURY to CITY,LAST,Golden Acre,Station,18.4248896815304,-33.9240870180641
DZB9,CITY GOLDEN ACRE D LANE to MALMESBURY,FIRST,Golden Acre,Station,18.4248896815304,-33.9240870180641
DZB9,CITY GOLDEN ACRE D LANE to MALMESBURY,LAST,On Kalbaskraal Road after Eikehout,Stop,18.6447363815649,-33.5712799812768
DZC2,KILLARNEY to ATLAS GARDENS,FIRST,Killarney,Station,18.525361880339,-33.8333067217032
DZC2,KILLARNEY to ATLAS GARDENS,LAST,On Potsdam Road after Stables,Stop,18.5417204866926,-33.8105234206611
DZC3,ATLAS GARDENS to KILLARNEY,FIRST,On Potsdam Road after Malibongwe,Stop,18.5418604546997,-33.8106050793386
DZC3,ATLAS GARDENS to KILLARNEY,LAST,Killarney,Station,18.525361880339,-33.8333067217032
DZC5,KILLARNEY to BELLVILLE,FIRST,Killarney,Station,18.525361880339,-33.8333067217032
DZC5,KILLARNEY to BELLVILLE,LAST,Bellville,Station,18.6298174453258,-33.9058781585298
DZC8,BELLVILLE B LANE to BLAAUWBERG RIDGE,FIRST,Bellville,Station,18.6298174453258,-33.9058781585298
DZC8,BELLVILLE B LANE to BLAAUWBERG RIDGE,LAST,On Otto du Plessis Drive 1st after Sir David Baird,Stop,18.4604324636376,-33.7924882785745
DZD0,MALMESBURY to CITY,FIRST,On Old Malmesbury Road after Darling,Stop,18.6867823521344,-33.4881582910354
DZD0,MALMESBURY to CITY,LAST,Golden Acre,Station,18.4248896815304,-33.9240870180641
DZD1,CITY GOLDEN ACRE D LANE to MALMESBURY,FIRST,Golden Acre,Station,18.4248896815304,-33.9240870180641
DZD1,CITY GOLDEN ACRE D LANE to MALMESBURY,LAST,On Riverlands Drive after Arend,Stop,18.5964524202255,-33.5250157201402
ECA0,NYANGA TERM to BELLVILLE,FIRST,Nyanga Central,Station,18.5833583259872,-33.9921954955436
ECA0,NYANGA TERM to BELLVILLE,LAST,Bellville,Station,18.6298174453258,-33.9058781585298
ECA1,BELLVILLE A LANE to NYANGA TERM,FIRST,Bellville,Station,18.6298174453258,-33.9058781585298
ECA1,BELLVILLE A LANE to NYANGA TERM,LAST,Nyanga Central,Station,18.5833583259872,-33.9921954955436
ECA3,DURBANVILLE to NYANGA TERM,FIRST,Durbanville,Station,18.6515231852988,-33.8273989225887
ECA3,DURBANVILLE to NYANGA TERM,LAST,Nyanga Central,Station,18.5833583259872,-33.9921954955436
ECA4,BELLVILLE A LANE to NYANGA TERM,FIRST,Bellville,Station,18.6298174453258,-33.9058781585298
ECA4,BELLVILLE A LANE to NYANGA TERM,LAST,Nyanga Central,Station,18.5833583259872,-33.9921954955436
ECA5,NYANGA TERM to BELLVILLE,FIRST,Nyanga Central,Station,18.5833583259872,-33.9921954955436
ECA5,NYANGA TERM to BELLVILLE,LAST,Bellville,Station,18.6298174453258,-33.9058781585298
ECA6,BELLVILLE A LANE to NYANGA TERM,FIRST,Bellville,Station,18.6298174453258,-33.9058781585298
ECA6,BELLVILLE A LANE to NYANGA TERM,LAST,Nyanga Central,Station,18.5833583259872,-33.9921954955436
ECA8,NYANGA TERM to BELLVILLE,FIRST,Nyanga Central,Station,18.5833583259872,-33.9921954955436
ECA8,NYANGA TERM to BELLVILLE,LAST,Bellville,Station,18.6298174453258,-33.9058781585298
ECB0,GUGULETU to BELLVILLE,FIRST,On Steve Biko Street after NY 3,Stop,18.5653807449596,-33.9879953113865
ECB0,GUGULETU to BELLVILLE,LAST,Bellville,Station,18.6298174453258,-33.9058781585298
ECB2,GUGULETU to BELLVILLE,FIRST,On Steve Biko Street after NY 3,Stop,18.5653807449596,-33.9879953113865
ECB2,GUGULETU to BELLVILLE,LAST,Bellville,Station,18.6298174453258,-33.9058781585298
ECB3,BELLVILLE A LANE to NYANGA TERM,FIRST,Bellville,Station,18.6298174453258,-33.9058781585298
ECB3,BELLVILLE A LANE to NYANGA TERM,LAST,Nyanga Central,Station,18.5833583259872,-33.9921954955436
ECB4,BELLVILLE B LANE to AIRPORT IND 2,FIRST,Bellville,Station,18.6298174453258,-33.9058781585298
ECB4,BELLVILLE B LANE to AIRPORT IND 2,LAST,On Montreal Dive after Klipfontein,Stop,18.5854666889982,-33.979265741579
ECB6,NYANGA TERM to BELLVILLE,FIRST,Nyanga Central,Station,18.5833583259872,-33.9921954955436
ECB6,NYANGA TERM to BELLVILLE,LAST,Bellville,Station,18.6298174453258,-33.9058781585298
ECC1,TYGER VALLEY CENTRE to PHILIPPI EAST SAP,FIRST,On Willie van Schoor Avenue after Old Oak,Stop,18.6385973327397,-33.8724841170714
ECC1,TYGER VALLEY CENTRE to PHILIPPI EAST SAP,LAST,On Sheffield Road 4th after Stock,Stop,18.6162305058127,-34.0061678586806
ECC2,NYANGA TERM to AIRPORT IND 2,FIRST,Nyanga Central,Station,18.5833583259872,-33.9921954955436
ECC2,NYANGA TERM to AIRPORT IND 2,LAST,Airport Industrial,Stop,18.5860337533828,-33.9582710880185
ECC3,AIRPORT IND 1 to NYANGA TERM,FIRST,Airport Industrial,Stop,18.5860337533828,-33.9582710880185
ECC3,AIRPORT IND 1 to NYANGA TERM,LAST,Nyanga Central,Station,18.5833583259872,-33.9921954955436
ECC6,NYANGA TERM to TYGER VALLEY CENTRE,FIRST,On Sithandatu Avenue after Great Dutch,Stop,18.5866177571538,-33.9918548963222
ECC6,NYANGA TERM to TYGER VALLEY CENTRE,LAST,On Willie van Schoor Avenue 2nd after Bill Bezuidenhout,Stop,18.6381188146099,-33.8731859168691
ECC7,TYGER VALLEY CENTRE to NYANGA TERM,FIRST,On Willie van Schoor Avenue after Old Oak,Stop,18.6385973327397,-33.8724841170714
ECC7,TYGER VALLEY CENTRE to NYANGA TERM,LAST,Nyanga Central,Station,18.5833583259872,-33.9921954955436
ECD0,NYANGA TERM to DURBANVILLE,FIRST,On Sithandatu Avenue after Great Dutch,Stop,18.5866177571538,-33.9918548963222
ECD0,NYANGA TERM to DURBANVILLE,LAST,Durbanville,Station,18.6515231852988,-33.8273989225887
ECD6,NYANGA TERM to DURBANVILLE,FIRST,On Sithandatu Avenue after Great Dutch,Stop,18.5866177571538,-33.9918548963222
ECD6,NYANGA TERM to DURBANVILLE,LAST,Durbanville,Station,18.6515231852988,-33.8273989225887
ECD7,DURBANVILLE to NYANGA TERM,FIRST,Durbanville,Station,18.6515231852988,-33.8273989225887
ECD7,DURBANVILLE to NYANGA TERM,LAST,Nyanga Central,Station,18.5833583259872,-33.9921954955436
ECE6,MURRAY & ROBERTS HOSTEL to BELLVILLE,FIRST,On Steve Biko Street after NY 144,Stop,18.5643879491967,-33.9768219188769
ECE6,MURRAY & ROBERTS HOSTEL to BELLVILLE,LAST,Bellville,Station,18.6298174453258,-33.9058781585298
ECF0,NYANGA TERM to DURBANVILLE,FIRST,On Sithandatu Avenue after Great Dutch,Stop,18.5866177571538,-33.9918548963222
ECF0,NYANGA TERM to DURBANVILLE,LAST,Durbanville,Station,18.6515231852988,-33.8273989225887
ECF7,TYGER VALLEY CENTRE to PHILIPPI EAST SAP,FIRST,On Willie van Schoor Avenue after Old Oak,Stop,18.6385973327397,-33.8724841170714
ECF7,TYGER VALLEY CENTRE to PHILIPPI EAST SAP,LAST,On Sheffield Road 4th after Stock,Stop,18.6162305058127,-34.0061678586806
ECF8,NYANGA TERM to DURBANVILLE,FIRST,Nyanga Central,Station,18.5833583259872,-33.9921954955436
ECF8,NYANGA TERM to DURBANVILLE,LAST,Durbanville,Station,18.6515231852988,-33.8273989225887
EDA0,NYANGA TERM to ELSIES RIVER,FIRST,Nyanga Central,Station,18.5833583259872,-33.9921954955436
EDA0,NYANGA TERM to ELSIES RIVER,LAST,Elsies River,Station,18.5679415553849,-33.9117530158546
EDA1,ELSIES RIVER to NYANGA TERM,FIRST,Elsies River,Station,18.5679415553849,-33.9117530158546
EDA1,ELSIES RIVER to NYANGA TERM,LAST,Nyanga Central,Station,18.5833583259872,-33.9921954955436
EDA2,NYANGA TERM to PANORAMA MEDI CLINIC,FIRST,Nyanga Central,Station,18.5833583259872,-33.9921954955436
EDA2,NYANGA TERM to PANORAMA MEDI CLINIC,LAST,On Rothschild Boulevard 1st after Plattekloof,Stop,18.575992542401,-33.8755662345061
EDA3,PANORAMA MEDI CLINIC to NYANGA TERM,FIRST,On Hennie Winterbach Street after Drostdy,Stop,18.5756120224597,-33.8760156948212
EDA3,PANORAMA MEDI CLINIC to NYANGA TERM,LAST,Nyanga Central,Station,18.5833583259872,-33.9921954955436
EDA4,NYANGA TERM to PANORAMA MEDI CLINIC,FIRST,Nyanga Central,Station,18.5833583259872,-33.9921954955436
EDA4,NYANGA TERM to PANORAMA MEDI CLINIC,LAST,On Rothschild Boulevard 1st after Plattekloof,Stop,18.575992542401,-33.8755662345061
EDA5,PANORAMA MEDI CLINIC to NYANGA TERM,FIRST,On Hennie Winterbach Street after Drostdy,Stop,18.5756120224597,-33.8760156948212
EDA5,PANORAMA MEDI CLINIC to NYANGA TERM,LAST,Nyanga Central,Station,18.5833583259872,-33.9921954955436
EDA7,PANORAMA MEDI CLINIC to PHILIPPI EAST SAP,FIRST,On Hennie Winterbach Street after Drostdy,Stop,18.5756120224597,-33.8760156948212
EDA7,PANORAMA MEDI CLINIC to PHILIPPI EAST SAP,LAST,On Sheffield Road 4th after Stock,Stop,18.6162305058127,-34.0061678586806
EDB1,ELSIES RIVER to NYANGA TERM,FIRST,Elsies River,Station,18.5679415553849,-33.9117530158546
EDB1,ELSIES RIVER to NYANGA TERM,LAST,Nyanga Central,Station,18.5833583259872,-33.9921954955436
EDB3,N1 CITY to NYANGA TERM,FIRST,On Louwtjie Rothman Street 2nd after Willie Faasen,Stop,18.5577976557401,-33.8910628369305
EDB3,N1 CITY to NYANGA TERM,LAST,Nyanga Central,Station,18.5833583259872,-33.9921954955436
EGA0,NYANGA TERM to CITY,FIRST,Nyanga Central,Station,18.5833583259872,-33.9921954955436
EGA0,NYANGA TERM to CITY,LAST,Golden Acre,Station,18.4248896815304,-33.9240870180641
EGA2,NYANGA TERM to MOWBRAY,FIRST,Nyanga Central,Station,18.5833583259872,-33.9921954955436
EGA2,NYANGA TERM to MOWBRAY,LAST,Mowbray,Station,18.4736745575384,-33.9485832827389
EGA3,MOWBRAY to NYANGA TERM,FIRST,Mowbray,Station,18.4736745575384,-33.9485832827389
EGA3,MOWBRAY to NYANGA TERM,LAST,Nyanga Central,Station,18.5833583259872,-33.9921954955436
EGA4,NYANGA TERM to CITY,FIRST,Nyanga Central,Station,18.5833583259872,-33.9921954955436
EGA4,NYANGA TERM to CITY,LAST,Golden Acre,Station,18.4248896815304,-33.9240870180641
EGA5,CITY GOLDEN ACRE A LANE to NYANGA TERM,FIRST,Golden Acre,Station,18.4248896815304,-33.9240870180641
EGA5,CITY GOLDEN ACRE A LANE to NYANGA TERM,LAST,Nyanga Central,Station,18.5833583259872,-33.9921954955436
EGA6,NYANGA TERM to MOWBRAY,FIRST,Nyanga Central,Station,18.5833583259872,-33.9921954955436
EGA6,NYANGA TERM to MOWBRAY,LAST,Mowbray,Station,18.4736745575384,-33.9485832827389
EGA7,MOWBRAY to NYANGA TERM,FIRST,Mowbray,Station,18.4736745575384,-33.9485832827389
EGA7,MOWBRAY to NYANGA TERM,LAST,Nyanga Central,Station,18.5833583259872,-33.9921954955436
EGA9,MOWBRAY to NYANGA TERM,FIRST,Mowbray,Station,18.4736745575384,-33.9485832827389
EGA9,MOWBRAY to NYANGA TERM,LAST,Nyanga Central,Station,18.5833583259872,-33.9921954955436
EGC0,CITY GOLDEN ACRE A LANE to NYANGA TERM,FIRST,Golden Acre,Station,18.4248896815304,-33.9240870180641
EGC0,CITY GOLDEN ACRE A LANE to NYANGA TERM,LAST,Nyanga Central,Station,18.5833583259872,-33.9921954955436
EGC1,NYANGA TERM to CITY,FIRST,Nyanga Central,Station,18.5833583259872,-33.9921954955436
EGC1,NYANGA TERM to CITY,LAST,Golden Acre,Station,18.4248896815304,-33.9240870180641
EGC2,NYANGA TERM to MOWBRAY,FIRST,Nyanga Central,Station,18.5833583259872,-33.9921954955436
EGC2,NYANGA TERM to MOWBRAY,LAST,Mowbray,Station,18.4736745575384,-33.9485832827389
EGC3,MOWBRAY to NYANGA TERM,FIRST,Mowbray,Station,18.4736745575384,-33.9485832827389
EGC3,MOWBRAY to NYANGA TERM,LAST,Nyanga Central,Station,18.5833583259872,-33.9921954955436
EGC4,MOWBRAY to NYANGA TERM,FIRST,Mowbray,Station,18.4736745575384,-33.9485832827389
EGC4,MOWBRAY to NYANGA TERM,LAST,Nyanga Central,Station,18.5833583259872,-33.9921954955436
EGC6,NYANGA TERM to CITY,FIRST,Nyanga Central,Station,18.5833583259872,-33.9921954955436
EGC6,NYANGA TERM to CITY,LAST,Golden Acre,Station,18.4248896815304,-33.9240870180641
EGC7,CITY GOLDEN ACRE A LANE to NYANGA TERM,FIRST,Golden Acre,Station,18.4248896815304,-33.9240870180641
EGC7,CITY GOLDEN ACRE A LANE to NYANGA TERM,LAST,Nyanga Central,Station,18.5833583259872,-33.9921954955436
EGC8,NYANGA TERM to CITY,FIRST,Nyanga Central,Station,18.5833583259872,-33.9921954955436
EGC8,NYANGA TERM to CITY,LAST,Golden Acre,Station,18.4248896815304,-33.9240870180641
EGC9,CITY GOLDEN ACRE A LANE to NYANGA TERM,FIRST,Golden Acre,Station,18.4248896815304,-33.9240870180641
EGC9,CITY GOLDEN ACRE A LANE to NYANGA TERM,LAST,Nyanga Central,Station,18.5833583259872,-33.9921954955436
EGE0,NYANGA TERM to CITY,FIRST,Nyanga Central,Station,18.5833583259872,-33.9921954955436
EGE0,NYANGA TERM to CITY,LAST,Golden Acre,Station,18.4248896815304,-33.9240870180641
EGE1,C/O SWELITSHA DR to CITY,FIRST,On Miller Street after Zwelitsha,Stop,18.5865022542542,-33.9866527140186
EGE1,C/O SWELITSHA DR to CITY,LAST,Golden Acre,Station,18.4248896815304,-33.9240870180641
EGE2,NYANGA TERM to CITY,FIRST,Nyanga Central,Station,18.5833583259872,-33.9921954955436
EGE2,NYANGA TERM to CITY,LAST,Golden Acre,Station,18.4248896815304,-33.9240870180641
EGE4,NYANGA TERM to CITY,FIRST,Nyanga Central,Station,18.5833583259872,-33.9921954955436
EGE4,NYANGA TERM to CITY,LAST,Golden Acre,Station,18.4248896815304,-33.9240870180641
EGE5,CITY GOLDEN ACRE A LANE to NYANGA TERM,FIRST,Golden Acre,Station,18.4248896815304,-33.9240870180641
EGE5,CITY GOLDEN ACRE A LANE to NYANGA TERM,LAST,Nyanga Central,Station,18.5833583259872,-33.9921954955436
EGE6,PHILIPPI EAST SAP to CITY,FIRST,On Ntloyiya Road after Ngqwangi,Stop,18.6129674201471,-34.0119904835886
EGE6,PHILIPPI EAST SAP to CITY,LAST,Golden Acre,Station,18.4248896815304,-33.9240870180641
EGE7,CITY GOLDEN ACRE A LANE to PHILIPPI EAST SAP,FIRST,Golden Acre,Station,18.4248896815304,-33.9240870180641
EGE7,CITY GOLDEN ACRE A LANE to PHILIPPI EAST SAP,LAST,On Sheffield Road 2nd after Stock,Stop,18.6096464950495,-34.0066970699956
EGE8,CITY GOLDEN ACRE A LANE to NYANGA TERM,FIRST,Golden Acre,Station,18.4248896815304,-33.9240870180641
EGE8,CITY GOLDEN ACRE A LANE to NYANGA TERM,LAST,Nyanga Central,Station,18.5833583259872,-33.9921954955436
EGF0,NYANGA TERM to CITY,FIRST,Nyanga Central,Station,18.5833583259872,-33.9921954955436
EGF0,NYANGA TERM to CITY,LAST,Golden Acre,Station,18.4248896815304,-33.9240870180641
EGF2,CITY GOLDEN ACRE A LANE to NYANGA TERM,FIRST,Golden Acre,Station,18.4248896815304,-33.9240870180641
EGF2,CITY GOLDEN ACRE A LANE to NYANGA TERM,LAST,Nyanga Central,Station,18.5833583259872,-33.9921954955436
EGH6,CITY GOLDEN ACRE A LANE to NYANGA TERM,FIRST,Golden Acre,Station,18.4248896815304,-33.9240870180641
EGH6,CITY GOLDEN ACRE A LANE to NYANGA TERM,LAST,Nyanga Central,Station,18.5833583259872,-33.9921954955436
EGH7,MOWBRAY to NYANGA TERM,FIRST,Mowbray,Station,18.4736745575384,-33.9485832827389
EGH7,MOWBRAY to NYANGA TERM,LAST,Nyanga Central,Station,18.5833583259872,-33.9921954955436
EGH8,NYANGA TERM to CITY,FIRST,Nyanga Central,Station,18.5833583259872,-33.9921954955436
EGH8,NYANGA TERM to CITY,LAST,Golden Acre,Station,18.4248896815304,-33.9240870180641
EGI0,NYANGA TERM to CITY,FIRST,Nyanga Central,Station,18.5833583259872,-33.9921954955436
EGI0,NYANGA TERM to CITY,LAST,Golden Acre,Station,18.4248896815304,-33.9240870180641
EGI3,CITY GOLDEN ACRE A LANE to NYANGA TERM,FIRST,Golden Acre,Station,18.4248896815304,-33.9240870180641
EGI3,CITY GOLDEN ACRE A LANE to NYANGA TERM,LAST,Nyanga Central,Station,18.5833583259872,-33.9921954955436
EMA1,NYANGA TERM to MUTUAL,FIRST,Nyanga Central,Station,18.5833583259872,-33.9921954955436
EMA1,NYANGA TERM to MUTUAL,LAST,On Gunners Circle 2nd after Moody,Stop,18.5260259238625,-33.9301343333898
EMA2,NYANGA TERM to EPPING IND,FIRST,Nyanga Central,Station,18.5833583259872,-33.9921954955436
EMA2,NYANGA TERM to EPPING IND,LAST,On Gunners Circle 4th after Moody,Stop,18.5374906979427,-33.9280322865352
EMA4,EPPING IND to NYANGA TERM,FIRST,On Benbow Avenue after Epping Industrial,Stop,18.536286655195,-33.9306872725146
EMA4,EPPING IND to NYANGA TERM,LAST,Nyanga Central,Station,18.5833583259872,-33.9921954955436
ESA0,MAITLAND to METRO,FIRST,On 16th Avenue after Dapper,Stop,18.5198197197903,-33.9143966100181
ESA0,MAITLAND to METRO,LAST,On Milner Street,Stop,18.4842792785716,-33.8941668029251
ESA1,METRO to MAITLAND,FIRST,On Milner Street after Terminus,Stop,18.481719132609,-33.8974105917215
